0.32715376226826987, 253.37423312883433, 252, 254.5
0.3816793893129793, 252.14723926380367, 251, 253.1
0.4362050163576914, 249.6932515337423, 248, 251
0.4907306434024026, 247.23926380368096, 246, 248.2
0.5997818974918241, 243.55828220858893, 242, 245
0.6543075245365362, 239.8773006134969, 238, 240.1
0.7088331515812456, 235.58282208588955, 234, 237
0.817884405670668, 231.90184049079753, 230, 233.1
0.8724100327153792, 228.83435582822085, 227, 230.2
0.9269356597600904, 225.1533742331288, 224, 226.2
1.0359869138495128, 222.08588957055213, 221, 223
1.090512540894224, 220.24539877300612, 219, 221.4
1.2540894220283558, 217.7914110429448216, 216, 219.3
1.3631406761177782, 215.95092024539878, 214, 217
1.5267175572519118, 213.4969325153374, 212, 215
1.6902944383860437, 212.26993865030673, 211, 213.5
1.8538713195201773, 211.04294478527606, 210, 212
1.9629225736095997, 208.5889570552147, 207, 210
2.235550708833154, 208.5889570552147, 207, 210
2.4536532170119987, 208.5889570552147, 207, 210
2.726281352235553, 210.42944785276072, 209, 211.8
3.05343511450382, 214.11042944785277, 208.5889570552147, 218.4049079754601
3.3805888767720855, 218.4049079754601, 211.65644171779138, 224.53987730061348
3.707742639040351, 223.3128834355828, 216.5644171779141, 230.67484662576686
4.089422028353329, 227.60736196319016, 222.08588957055213, 233.1288343558282
4.525627044711017, 230.67484662576686, 225.76687116564415, 234.9693251533742
4.907306434023994, 233.1288343558282, 227.60736196319016, 237.42331288343556
5.452562704471104, 235.58282208588955, 230.06134969325151, 241.71779141104292
5.997818974918214, 238.65030674846622, 233.1288343558282, 244.7852760736196
6.597600872410034, 240.49079754601223, 235.58282208588955, 245.39877300613495
7.2519083969465665, 239.8773006134969, 235.58282208588955, 244.7852760736196
8.015267175572523, 238.65030674846622, 233.1288343558282, 243.55828220858893
8.778625954198475, 235.58282208588955, 230.06134969325151, 241.71779141104292
9.65103598691385, 233.74233128834354, 227.60736196319016, 239.8773006134969
10.632497273718649, 234.9693251533742, 226.9938650306748, 242.9447852760736
11.723009814612873, 238.65030674846622, 227.60736196319016, 249.07975460122697
12.922573609596512, 244.7852760736196, 231.90184049079753, 257.0552147239264
14.176663031624866, 248.46625766871165, 234.9693251533742, 261.96319018404904
15.59432933478735, 247.23926380368096, 231.28834355828218, 263.80368098159505
17.17557251908397, 242.9447852760736, 224.53987730061348, 261.3496932515337
18.865866957470015, 241.71779141104292, 222.69938650306747, 260.12269938650303

